Date,open,high,low,close,volume
2003-04-16,20.600000381469727,20.774999618530273,20.06999969482422,20.094999313354492,1813600
2003-04-17,20.25,20.950000762939453,20.094999313354492,20.829999923706055,2473400
2003-04-21,20.829999923706055,20.895000457763672,20.5,20.625,1369800
2003-04-22,20.6200008392334,21.5,20.4950008392334,21.344999313354492,2221400
2003-04-23,21.405000686645508,21.68000030517578,21.174999237060547,21.510000228881836,4356800
2003-04-24,21.399999618530273,21.75,21.34000015258789,21.415000915527344,2791600
2003-04-25,21.475000381469727,21.475000381469727,21.05500030517578,21.350000381469727,2209000
2003-04-28,21.350000381469727,21.860000610351562,21.225000381469727,21.75,2452600
2003-04-29,21.795000076293945,21.90999984741211,21.545000076293945,21.834999084472656,3027000
2003-04-30,21.825000762939453,22.219999313354492,21.56999969482422,22.014999389648438,2577400
2003-05-01,22.014999389648438,22.020000457763672,21.375,21.6299991607666,2563800
2003-05-02,21.635000228881836,22.049999237060547,21.635000228881836,21.975000381469727,2334800
2003-05-05,22.0,22.30500030517578,21.8799991607666,22.0,1757200
2003-05-06,22.0,22.100000381469727,21.639999389648438,21.985000610351562,3236600
2003-05-07,22.0,22.364999771118164,21.899999618530273,22.149999618530273,2953800
2003-05-08,21.975000381469727,22.010000228881836,21.600000381469727,21.829999923706055,2072400
2003-05-09,21.899999618530273,22.43000030517578,21.895000457763672,22.239999771118164,4113200
2003-05-12,22.475000381469727,22.704999923706055,22.149999618530273,22.350000381469727,6909200
2003-05-13,22.725000381469727,22.75,21.424999237060547,22.09000015258789,7472000
2003-05-14,22.075000762939453,22.344999313354492,22.03499984741211,22.25,3876000
2003-05-15,22.299999237060547,22.424999237060547,22.114999771118164,22.31999969482422,3140000
2003-05-16,22.31999969482422,22.424999237060547,22.075000762939453,22.200000762939453,2800800
2003-05-19,22.18000030517578,22.225000381469727,21.78499984741211,21.80500030517578,1986200
2003-05-20,21.7549991607666,21.920000076293945,21.424999237060547,21.709999084472656,3296800
2003-05-21,21.665000915527344,21.924999237060547,21.565000534057617,21.709999084472656,2470800
2003-05-22,21.709999084472656,22.174999237060547,21.69499969482422,22.125,2507000
2003-05-23,22.149999618530273,22.149999618530273,21.69499969482422,21.834999084472656,2184600
2003-05-27,21.799999237060547,22.100000381469727,21.665000915527344,22.0,3574800
2003-05-28,22.530000686645508,22.530000686645508,21.68000030517578,21.739999771118164,3307400
2003-05-29,21.799999237060547,22.0,21.30500030517578,21.364999771118164,4583000
2003-05-30,21.475000381469727,21.850000381469727,21.469999313354492,21.834999084472656,2173400
2003-06-02,22.0,22.360000610351562,22.0,22.200000762939453,3648200
2003-06-03,22.200000762939453,22.549999237060547,22.174999237060547,22.549999237060547,4523600
2003-06-04,22.549999237060547,22.850000381469727,22.450000762939453,22.78499984741211,3745400
2003-06-05,22.78499984741211,22.934999465942383,22.514999389648438,22.934999465942383,2236000
2003-06-06,23.059999465942383,23.2450008392334,22.68000030517578,22.78499984741211,2307000
2003-06-09,22.704999923706055,22.729999542236328,22.440000534057617,22.549999237060547,1242800
2003-06-10,22.75,22.795000076293945,22.399999618530273,22.475000381469727,1413800
2003-06-11,22.600000381469727,22.920000076293945,22.530000686645508,22.920000076293945,2793800
2003-06-12,22.950000762939453,23.174999237060547,22.739999771118164,23.135000228881836,1785800
2003-06-13,23.239999771118164,23.25,22.735000610351562,22.860000610351562,1724800
2003-06-16,23.114999771118164,24.0,22.969999313354492,23.924999237060547,3737000
2003-06-17,24.0,24.350000381469727,23.625,24.014999389648438,3195800
2003-06-18,23.950000762939453,23.9950008392334,23.399999618530273,23.655000686645508,1944800
2003-06-19,23.600000381469727,23.739999771118164,23.264999389648438,23.280000686645508,1351200
2003-06-20,23.475000381469727,23.670000076293945,23.280000686645508,23.43000030517578,2113200
2003-06-23,23.68000030517578,24.309999465942383,23.440000534057617,23.475000381469727,5089400
2003-06-24,23.524999618530273,23.780000686645508,23.280000686645508,23.415000915527344,2532400
2003-06-25,23.450000762939453,23.5,22.950000762939453,23.045000076293945,2916600
2003-06-26,22.979999542236328,23.18000030517578,22.864999771118164,22.9950008392334,1574600
2003-06-27,22.75,22.924999237060547,22.5,22.809999465942383,3078600
2003-06-30,22.850000381469727,23.125,22.700000762939453,22.850000381469727,1941000
2003-07-01,22.81999969482422,23.065000534057617,22.420000076293945,23.03499984741211,3296000
2003-07-02,23.0,23.2549991607666,22.860000610351562,23.2549991607666,2458400
2003-07-03,23.200000762939453,23.399999618530273,23.110000610351562,23.114999771118164,1150400
2003-07-07,23.325000762939453,23.69499969482422,23.149999618530273,23.190000534057617,2678800
2003-07-08,23.065000534057617,23.270000457763672,22.81999969482422,23.045000076293945,2857800
2003-07-09,22.969999313354492,23.485000610351562,22.485000610351562,22.59000015258789,3700800
2003-07-10,22.5,22.670000076293945,22.34000015258789,22.5,2071400
2003-07-11,22.635000228881836,23.219999313354492,22.635000228881836,23.075000762939453,2296800
2003-07-14,23.524999618530273,23.690000534057617,22.975000381469727,22.985000610351562,2812000
2003-07-15,23.100000381469727,23.200000762939453,22.5,22.5,3292400
2003-07-16,22.625,22.725000381469727,22.114999771118164,22.200000762939453,3745800
2003-07-17,22.510000228881836,23.375,22.510000228881836,22.8799991607666,7414400
2003-07-18,22.989999771118164,23.325000762939453,22.790000915527344,23.30500030517578,5095600
2003-07-21,23.30500030517578,23.3799991607666,22.895000457763672,22.950000762939453,3080800
2003-07-22,23.3799991607666,24.399999618530273,23.3799991607666,24.094999313354492,8989200
2003-07-23,24.125,24.1299991607666,23.725000381469727,23.985000610351562,2701200
2003-07-24,24.0,24.395000457763672,23.924999237060547,23.924999237060547,3008800
2003-07-25,24.350000381469727,24.979999542236328,24.225000381469727,24.940000534057617,4718800
2003-07-28,25.0,25.100000381469727,24.549999237060547,24.700000762939453,4934800
2003-07-29,24.899999618530273,25.149999618530273,24.75,25.049999237060547,3104800
2003-07-30,25.049999237060547,25.295000076293945,24.940000534057617,25.065000534057617,2152600
2003-07-31,25.139999389648438,25.5,25.040000915527344,25.389999389648438,2559800
2003-08-01,25.350000381469727,25.584999084472656,25.024999618530273,25.364999771118164,2289600
2003-08-04,25.25,25.354999542236328,24.9950008392334,25.2450008392334,1870600
2003-08-05,25.174999237060547,25.184999465942383,24.655000686645508,24.655000686645508,2391600
2003-08-06,24.530000686645508,24.68000030517578,24.125,24.475000381469727,4242200
2003-08-07,24.524999618530273,25.014999389648438,24.415000915527344,24.899999618530273,4274200
2003-08-08,25.0,25.59000015258789,24.959999084472656,25.59000015258789,4947400
2003-08-11,25.5,25.59000015258789,25.149999618530273,25.489999771118164,4007000
2003-08-12,25.674999237060547,26.78499984741211,25.299999237060547,26.7549991607666,14492600
2003-08-13,26.7549991607666,27.649999618530273,26.7549991607666,27.5,11791400
2003-08-14,27.424999237060547,27.850000381469727,27.25,27.53499984741211,4547200
2003-08-15,27.25,27.645000457763672,27.040000915527344,27.540000915527344,2703400
2003-08-18,27.5,28.475000381469727,27.4950008392334,27.985000610351562,4727800
2003-08-19,28.104999542236328,28.174999237060547,27.825000762939453,28.065000534057617,4317600
2003-08-20,28.065000534057617,28.514999389648438,27.924999237060547,28.30500030517578,4756600
2003-08-21,28.43000030517578,29.145000457763672,28.354999542236328,29.030000686645508,6612200
2003-08-22,29.030000686645508,29.274999618530273,28.450000762939453,28.549999237060547,3437400
2003-08-25,28.389999389648438,28.450000762939453,27.895000457763672,28.110000610351562,4415400
2003-08-26,28.110000610351562,28.43000030517578,27.520000457763672,27.959999084472656,4845000
2003-08-27,27.924999237060547,28.020000457763672,27.649999618530273,27.954999923706055,2671000
2003-08-28,28.0,28.15999984741211,27.674999237060547,28.049999237060547,2822800
2003-08-29,28.149999618530273,28.399999618530273,28.149999618530273,28.2549991607666,2690800
2003-09-02,28.290000915527344,28.450000762939453,27.450000762939453,27.969999313354492,3539600
2003-09-03,27.975000381469727,27.975000381469727,27.545000076293945,27.7450008392334,3681200
2003-09-04,27.69499969482422,28.104999542236328,27.440000534057617,28.045000076293945,3158600
2003-09-05,27.774999618530273,28.100000381469727,27.594999313354492,27.790000915527344,3142200
2003-09-08,27.790000915527344,28.2549991607666,27.665000915527344,28.170000076293945,2611800
2003-09-09,28.174999237060547,28.174999237060547,27.864999771118164,27.959999084472656,2109600
2003-09-10,27.954999923706055,27.959999084472656,27.110000610351562,27.299999237060547,3647400
2003-09-11,27.200000762939453,27.219999313354492,26.405000686645508,26.934999465942383,5517600
2003-09-12,26.975000381469727,27.19499969482422,26.700000762939453,27.0,2270400
2003-09-15,27.149999618530273,27.4950008392334,26.924999237060547,27.020000457763672,2456400
2003-09-16,26.979999542236328,27.55500030517578,26.979999542236328,27.475000381469727,3119200
2003-09-17,27.375,27.649999618530273,27.350000381469727,27.540000915527344,2563200
2003-09-18,27.540000915527344,28.100000381469727,27.440000534057617,28.045000076293945,2606600
2003-09-19,28.045000076293945,28.045000076293945,27.610000610351562,27.84000015258789,1670200
2003-09-22,27.84000015258789,27.84000015258789,27.19499969482422,27.399999618530273,3297400
2003-09-23,27.3700008392334,27.53499984741211,27.075000762939453,27.3799991607666,1541000
2003-09-24,27.385000228881836,27.479999542236328,26.850000381469727,26.895000457763672,2034000
2003-09-25,26.975000381469727,27.010000228881836,26.30500030517578,26.75,2446200
2003-09-26,26.649999618530273,26.649999618530273,25.920000076293945,26.1200008392334,3066400
2003-09-29,26.145000457763672,26.46500015258789,26.059999465942383,26.354999542236328,1743400
2003-09-30,26.350000381469727,26.655000686645508,26.1299991607666,26.655000686645508,3026800
2003-10-01,26.655000686645508,27.905000686645508,26.655000686645508,27.850000381469727,4549600
2003-10-02,27.850000381469727,28.125,27.68000030517578,27.969999313354492,2343200
2003-10-03,28.225000381469727,28.56999969482422,27.975000381469727,28.075000762939453,3071600
2003-10-06,28.075000762939453,28.295000076293945,27.989999771118164,27.989999771118164,2044400
2003-10-07,27.989999771118164,28.280000686645508,27.600000381469727,28.190000534057617,2681200
2003-10-08,28.190000534057617,28.31999969482422,28.024999618530273,28.25,1963400
2003-10-09,28.489999771118164,29.024999618530273,28.399999618530273,28.934999465942383,3800800
2003-10-10,28.934999465942383,28.975000381469727,28.385000228881836,28.71500015258789,2455000
2003-10-13,28.71500015258789,28.90999984741211,28.450000762939453,28.875,2718000
2003-10-14,28.8799991607666,28.90999984741211,28.389999389648438,28.899999618530273,2485600
2003-10-15,29.104999542236328,29.489999771118164,28.975000381469727,29.440000534057617,4121600
2003-10-16,29.440000534057617,29.440000534057617,28.174999237060547,28.454999923706055,8893600
2003-10-17,28.475000381469727,28.690000534057617,28.395000457763672,28.475000381469727,2278200
2003-10-20,28.5,28.639999389648438,28.200000762939453,28.31999969482422,2041800
2003-10-21,28.5,28.5,28.15999984741211,28.264999389648438,1843600
2003-10-22,28.21500015258789,28.375,28.059999465942383,28.25,2889800
2003-10-23,28.25,28.424999237060547,27.979999542236328,28.399999618530273,3056600
2003-10-24,28.399999618530273,28.899999618530273,28.18000030517578,28.530000686645508,3879400
2003-10-27,28.674999237060547,28.75,28.510000228881836,28.604999542236328,2030800
2003-10-28,28.75,29.15999984741211,28.479999542236328,29.145000457763672,2911200
2003-10-29,29.075000762939453,29.75,28.975000381469727,29.690000534057617,3159400
2003-10-30,29.985000610351562,30.239999771118164,29.850000381469727,30.075000762939453,3785800
2003-10-31,29.950000762939453,30.375,29.799999237060547,30.309999465942383,3601000
2003-11-03,30.264999389648438,30.43000030517578,30.0,30.225000381469727,2458400
2003-11-04,30.2450008392334,30.75,30.200000762939453,30.600000381469727,3617200
2003-11-05,30.524999618530273,30.735000610351562,30.415000915527344,30.670000076293945,2206800
2003-11-06,30.600000381469727,30.989999771118164,30.05500030517578,30.959999084472656,1827800
2003-11-07,30.975000381469727,31.094999313354492,30.385000228881836,30.40999984741211,2101000
2003-11-10,30.40999984741211,30.549999237060547,30.15999984741211,30.200000762939453,1486000
2003-11-11,30.184999465942383,30.424999237060547,29.920000076293945,29.969999313354492,2472200
2003-11-12,29.969999313354492,30.885000228881836,29.969999313354492,30.829999923706055,2527800
2003-11-13,30.829999923706055,31.5,30.625,31.485000610351562,2876200
2003-11-14,31.450000762939453,31.895000457763672,30.975000381469727,31.014999389648438,3307400
2003-11-17,31.014999389648438,31.020000457763672,30.0,30.264999389648438,4083800
2003-11-18,30.389999389648438,30.864999771118164,30.225000381469727,30.2450008392334,2404800
2003-11-19,30.024999618530273,30.229999542236328,29.920000076293945,30.06999969482422,3063600
2003-11-20,29.94499969482422,30.280000686645508,29.799999237060547,29.829999923706055,2564600
2003-11-21,29.950000762939453,29.979999542236328,29.600000381469727,29.815000534057617,2940400
2003-11-24,29.940000534057617,30.125,29.885000228881836,30.100000381469727,3645000
2003-11-25,31.5,31.549999237060547,30.625,30.719999313354492,6969000
2003-11-26,30.75,30.829999923706055,30.219999313354492,30.549999237060547,2616600
2003-11-28,30.625,30.795000076293945,30.614999771118164,30.614999771118164,1339200
2003-12-01,30.739999771118164,30.94499969482422,30.549999237060547,30.84000015258789,3500200
2003-12-02,30.860000610351562,30.860000610351562,30.325000762939453,30.325000762939453,2723000
2003-12-03,30.604999542236328,30.829999923706055,30.375,30.399999618530273,2219800
2003-12-04,30.440000534057617,30.5,30.165000915527344,30.475000381469727,2448800
2003-12-05,30.5,31.25,30.5,31.0049991607666,3321400
2003-12-08,31.049999237060547,31.25,30.78499984741211,31.174999237060547,1704400
2003-12-09,31.25,31.40999984741211,30.924999237060547,31.020000457763672,2147000
2003-12-10,31.020000457763672,31.05500030517578,30.584999084472656,30.7450008392334,1511600
2003-12-11,30.774999618530273,31.260000228881836,30.700000762939453,31.260000228881836,2574800
2003-12-12,31.329999923706055,31.475000381469727,31.049999237060547,31.170000076293945,3031200
2003-12-15,31.25,31.899999618530273,31.25,31.260000228881836,2674200
2003-12-16,31.325000762939453,32.17499923706055,31.235000610351562,32.005001068115234,3169200
2003-12-17,32.0,32.939998626708984,31.8799991607666,32.78499984741211,4942200
2003-12-18,32.724998474121094,33.59000015258789,32.599998474121094,33.32500076293945,4559000
2003-12-19,33.33000183105469,33.70500183105469,33.02000045776367,33.54999923706055,3737200
2003-12-22,33.17499923706055,33.599998474121094,33.17499923706055,33.5,2743800
2003-12-23,33.45000076293945,33.61000061035156,33.29999923706055,33.52000045776367,1709600
2003-12-24,32.5,33.0,32.095001220703125,32.25,4997200
2003-12-26,32.25,32.369998931884766,32.14500045776367,32.15999984741211,1841800
2003-12-29,32.125,32.689998626708984,32.06999969482422,32.25,3758400
2003-12-30,32.25,32.349998474121094,32.119998931884766,32.33000183105469,2456200
2003-12-31,32.290000915527344,32.595001220703125,32.244998931884766,32.525001525878906,2081400
2004-01-02,32.474998474121094,32.625,32.07500076293945,32.150001525878906,2742600
2004-01-05,32.474998474121094,32.59000015258789,31.844999313354492,32.19499969482422,4821800
2004-01-06,32.17499923706055,32.17499923706055,31.174999237060547,31.299999237060547,6572600
2004-01-07,31.344999313354492,32.32500076293945,31.344999313354492,32.099998474121094,7934800
2004-01-08,32.474998474121094,32.474998474121094,31.725000381469727,31.8700008392334,3325000
2004-01-09,31.799999237060547,32.130001068115234,31.614999771118164,31.71500015258789,2210400
2004-01-12,31.825000762939453,32.470001220703125,31.719999313354492,32.375,3169800
2004-01-13,32.415000915527344,32.849998474121094,32.224998474121094,32.584999084472656,3565200
2004-01-14,32.59000015258789,32.83000183105469,32.540000915527344,32.80500030517578,2178000
2004-01-15,32.849998474121094,33.125,32.76499938964844,33.01499938964844,2508000
2004-01-16,32.974998474121094,32.98500061035156,32.084999084472656,32.43000030517578,4903800
2004-01-20,32.5,32.64500045776367,32.220001220703125,32.314998626708984,2976000
2004-01-21,32.314998626708984,33.005001068115234,32.224998474121094,32.935001373291016,2805800
2004-01-22,33.0,33.400001525878906,33.0,33.20000076293945,3210200
2004-01-23,33.29999923706055,33.42499923706055,33.0099983215332,33.165000915527344,1936000
2004-01-26,33.165000915527344,33.5,33.1349983215332,33.5,2325600
2004-01-27,33.5,33.595001220703125,32.875,32.95000076293945,3474200
2004-01-28,32.900001525878906,33.0,31.889999389648438,31.93000030517578,3566400
2004-01-29,32.20000076293945,32.2599983215332,30.739999771118164,31.05500030517578,5809600
2004-01-30,31.075000762939453,31.395000457763672,30.940000534057617,31.299999237060547,3114800
2004-02-02,31.299999237060547,31.459999084472656,30.565000534057617,31.239999771118164,5021200
2004-02-03,31.149999618530273,31.149999618530273,30.844999313354492,30.975000381469727,2441400
2004-02-04,30.575000762939453,30.725000381469727,30.125,30.4950008392334,4874600
2004-02-05,30.399999618530273,30.985000610351562,30.0,30.690000534057617,3856200
2004-02-06,30.799999237060547,31.079999923706055,30.354999542236328,31.0049991607666,3941200
2004-02-09,31.299999237060547,31.299999237060547,30.469999313354492,30.520000457763672,5730400
2004-02-10,30.799999237060547,30.799999237060547,30.235000610351562,30.549999237060547,3785200
2004-02-11,30.549999237060547,32.3849983215332,30.399999618530273,32.25,6068800
2004-02-12,32.224998474121094,32.560001373291016,32.1349983215332,32.380001068115234,3161200
2004-02-13,32.474998474121094,32.650001525878906,31.885000228881836,32.005001068115234,2893400
2004-02-17,33.54999923706055,33.900001525878906,33.099998474121094,33.5,10167200
2004-02-18,33.5,33.67499923706055,33.25,33.32500076293945,3410400
2004-02-19,33.494998931884766,33.755001068115234,33.1150016784668,33.1150016784668,3014000
2004-02-20,33.275001525878906,33.275001525878906,32.349998474121094,32.65999984741211,3014400
2004-02-23,32.875,32.900001525878906,32.349998474121094,32.69499969482422,2478600
2004-02-24,32.57500076293945,32.82500076293945,32.224998474121094,32.29499816894531,2935800
2004-02-25,32.34000015258789,32.564998626708984,32.2400016784668,32.46500015258789,3540600
2004-02-26,32.48500061035156,32.974998474121094,32.349998474121094,32.849998474121094,3279800
2004-02-27,32.19499969482422,32.82500076293945,32.1150016784668,32.1150016784668,4668400
2004-03-01,32.525001525878906,32.96500015258789,32.400001525878906,32.654998779296875,3090600
2004-03-02,32.68000030517578,32.994998931884766,32.380001068115234,32.474998474121094,2392800
2004-03-03,32.47999954223633,32.58000183105469,32.209999084472656,32.529998779296875,2779200
2004-03-04,32.51499938964844,32.52000045776367,31.979999542236328,32.45000076293945,2904400
2004-03-05,32.125,32.97999954223633,32.10499954223633,32.90999984741211,3031600
2004-03-08,32.915000915527344,33.2599983215332,32.81999969482422,32.92499923706055,2358400
2004-03-09,33.224998474121094,33.4900016784668,32.970001220703125,33.35499954223633,4522800
2004-03-10,33.36000061035156,33.39500045776367,31.844999313354492,31.895000457763672,5232800
2004-03-11,31.575000762939453,31.725000381469727,30.905000686645508,30.96500015258789,5397400
2004-03-12,31.375,32.380001068115234,31.375,32.30500030517578,4519200
2004-03-15,32.18000030517578,32.29999923706055,31.7549991607666,31.875,3070600
2004-03-16,32.25,32.665000915527344,32.08000183105469,32.39500045776367,3178800
2004-03-17,32.51499938964844,33.29999923706055,32.474998474121094,33.23500061035156,3371000
2004-03-18,33.154998779296875,33.25,32.70000076293945,33.07500076293945,2421400
2004-03-19,33.150001525878906,33.54999923706055,32.845001220703125,33.095001220703125,3558400
2004-03-22,32.67499923706055,32.875,32.13999938964844,32.47999954223633,3118600
2004-03-23,32.625,33.40999984741211,32.625,33.0099983215332,3654800
2004-03-24,32.970001220703125,33.20500183105469,32.70000076293945,32.98500061035156,3972000
2004-03-25,33.125,33.494998931884766,32.98500061035156,33.459999084472656,5000400
2004-03-26,33.459999084472656,34.33000183105469,33.29999923706055,34.1150016784668,3097800
2004-03-29,34.42499923706055,34.94499969482422,34.400001525878906,34.93000030517578,4079200
2004-03-30,35.525001525878906,35.525001525878906,34.53499984741211,34.970001220703125,3173400
2004-03-31,34.95000076293945,34.95500183105469,34.415000915527344,34.654998779296875,2927200
2004-04-01,34.70000076293945,34.900001525878906,34.40999984741211,34.57500076293945,2902000
2004-04-02,34.900001525878906,35.15999984741211,34.400001525878906,35.09000015258789,5117800
2004-04-05,35.04999923706055,35.86000061035156,34.994998931884766,35.86000061035156,2966200
2004-04-06,35.755001068115234,36.529998779296875,35.67499923706055,36.470001220703125,5991400
2004-04-07,36.400001525878906,36.724998474121094,35.915000915527344,36.40999984741211,5605800
2004-04-08,36.525001525878906,36.95000076293945,36.474998474121094,36.66999816894531,3817800
2004-04-12,36.66999816894531,37.154998779296875,36.66999816894531,36.875,3675000
2004-04-13,36.974998474121094,36.974998474121094,36.31999969482422,36.42499923706055,3154800
2004-04-14,36.125,36.85499954223633,36.01499938964844,36.28499984741211,3140800
2004-04-15,36.33000183105469,36.619998931884766,35.95000076293945,36.185001373291016,3101000
2004-04-16,36.45000076293945,36.66999816894531,36.02000045776367,36.654998779296875,3261400
2004-04-19,36.29999923706055,36.755001068115234,36.290000915527344,36.709999084472656,1891000
2004-04-20,36.75,37.224998474121094,35.92499923706055,35.92499923706055,2282000
2004-04-21,35.75,35.89500045776367,35.275001525878906,35.7599983215332,3617400
2004-04-22,36.125,37.46500015258789,35.79999923706055,37.42499923706055,5127600
2004-04-23,37.0,37.0,35.334999084472656,35.599998474121094,6176000
2004-04-26,35.724998474121094,35.724998474121094,34.900001525878906,35.130001068115234,3847000
2004-04-27,35.5,36.025001525878906,35.29999923706055,35.564998626708984,3119400
2004-04-28,35.45000076293945,35.45500183105469,34.2400016784668,34.5099983215332,3064800
2004-04-29,34.70000076293945,35.224998474121094,33.7599983215332,33.845001220703125,3800200
2004-04-30,34.0,34.540000915527344,33.56999969482422,34.02000045776367,3974800
2004-05-03,34.25,34.599998474121094,33.994998931884766,34.459999084472656,3227800
2004-05-04,34.459999084472656,34.81999969482422,34.04499816894531,34.654998779296875,2747800
2004-05-05,34.65999984741211,34.67499923706055,34.17499923706055,34.474998474121094,1949000
2004-05-06,34.349998474121094,34.42499923706055,33.5,34.0,3038400
2004-05-07,33.88999938964844,34.209999084472656,33.18000030517578,33.435001373291016,3003400
2004-05-10,32.35499954223633,32.67499923706055,31.3700008392334,32.349998474121094,7397000
2004-05-11,32.685001373291016,32.775001525878906,32.1349983215332,32.45000076293945,4233600
2004-05-12,32.52000045776367,32.650001525878906,31.594999313354492,32.31999969482422,4341200
2004-05-13,32.20500183105469,33.45000076293945,31.934999465942383,33.349998474121094,5600800
2004-05-14,33.25,33.845001220703125,32.6349983215332,33.43000030517578,4400400
2004-05-17,32.92499923706055,33.04499816894531,32.560001373291016,33.0,2351400
2004-05-18,33.25,33.375,32.29999923706055,32.380001068115234,7546600
2004-05-19,32.540000915527344,32.85499954223633,32.099998474121094,32.099998474121094,6391800
2004-05-20,32.10499954223633,32.125,31.559999465942383,31.559999465942383,5011200
2004-05-21,31.625,31.649999618530273,31.0,31.450000762939453,5477600
2004-05-24,31.725000381469727,32.17499923706055,31.704999923706055,31.93000030517578,3677400
2004-05-25,31.709999084472656,32.224998474121094,31.6200008392334,32.21500015258789,4143000
2004-05-26,32.25,32.7400016784668,32.20500183105469,32.525001525878906,3425200
2004-05-27,32.54999923706055,33.32500076293945,32.53499984741211,32.82500076293945,3878000
2004-05-28,32.82500076293945,32.91999816894531,32.599998474121094,32.849998474121094,1927600
2004-06-01,32.79999923706055,33.45000076293945,32.724998474121094,33.3650016784668,4891000
2004-06-02,33.4900016784668,33.7400016784668,33.154998779296875,33.67499923706055,2776200
2004-06-03,33.57500076293945,33.86000061035156,33.220001220703125,33.279998779296875,2172400
2004-06-04,33.525001525878906,33.79999923706055,33.15999984741211,33.58000183105469,1982600
2004-06-07,33.70000076293945,34.5,33.68000030517578,34.45000076293945,2020000
2004-06-08,34.42499923706055,34.54499816894531,33.845001220703125,33.845001220703125,3858400
2004-06-09,33.93000030517578,34.19499969482422,33.48500061035156,33.48500061035156,3061600
2004-06-10,33.57500076293945,33.98500061035156,33.39500045776367,33.619998931884766,3227400
2004-06-14,33.70500183105469,33.82500076293945,33.400001525878906,33.67499923706055,2664400
2004-06-15,34.39500045776367,34.435001373291016,34.02000045776367,34.32500076293945,3680000
2004-06-16,34.400001525878906,34.400001525878906,33.915000915527344,34.025001525878906,2031200
2004-06-17,33.775001525878906,34.349998474121094,33.775001525878906,34.2599983215332,2698000
2004-06-18,34.025001525878906,34.685001373291016,33.974998474121094,34.584999084472656,4779600
2004-06-21,34.57500076293945,34.70000076293945,34.15999984741211,34.15999984741211,2097400
2004-06-22,34.165000915527344,34.650001525878906,34.15999984741211,34.529998779296875,2682000
2004-06-23,34.42499923706055,34.73500061035156,34.17499923706055,34.650001525878906,2494800
2004-06-24,34.64500045776367,34.935001373291016,34.55500030517578,34.619998931884766,2251400
2004-06-25,34.744998931884766,35.0,34.650001525878906,34.880001068115234,2326000
2004-06-28,34.8650016784668,34.92499923706055,33.72999954223633,33.790000915527344,2675800
2004-06-29,33.875,34.724998474121094,33.654998779296875,34.599998474121094,2348200
2004-06-30,34.70000076293945,35.244998931884766,34.11000061035156,35.06999969482422,3017800
2004-07-01,34.994998931884766,34.994998931884766,33.779998779296875,33.93000030517578,5375800
2004-07-02,33.93000030517578,33.93000030517578,33.0,33.349998474121094,3721800
2004-07-06,33.349998474121094,33.59000015258789,33.2400016784668,33.470001220703125,2549600
2004-07-07,33.349998474121094,33.45000076293945,32.70000076293945,32.775001525878906,4379200
2004-07-08,32.775001525878906,32.779998779296875,32.18000030517578,32.41999816894531,5058200
2004-07-09,32.525001525878906,32.779998779296875,32.494998931884766,32.54999923706055,3400600
2004-07-12,32.54999923706055,32.654998779296875,32.20000076293945,32.45000076293945,3136800
2004-07-13,32.625,32.974998474121094,32.56999969482422,32.69499969482422,4620400
2004-07-14,32.58000183105469,32.904998779296875,32.349998474121094,32.63999938964844,3753600
2004-07-15,32.724998474121094,33.165000915527344,32.650001525878906,32.970001220703125,3355200
2004-07-16,33.45000076293945,33.474998474121094,32.80500030517578,32.95000076293945,2838800
2004-07-19,32.875,32.95000076293945,32.5099983215332,32.56999969482422,2321000
2004-07-20,32.68000030517578,32.7400016784668,32.21500015258789,32.4900016784668,2516600
2004-07-21,32.650001525878906,32.82500076293945,31.774999618530273,31.78499984741211,3398000
2004-07-22,31.024999618530273,31.264999389648438,30.700000762939453,31.100000381469727,6626600
2004-07-23,31.135000228881836,31.290000915527344,30.7450008392334,30.934999465942383,4277000
2004-07-26,31.024999618530273,31.454999923706055,30.604999542236328,30.690000534057617,3369600
2004-07-27,30.69499969482422,30.71500015258789,30.299999237060547,30.649999618530273,5159000
2004-07-28,30.75,32.5,30.739999771118164,31.40999984741211,4347200
2004-07-29,31.485000610351562,31.649999618530273,31.225000381469727,31.520000457763672,2287000
2004-07-30,31.545000076293945,31.600000381469727,31.110000610351562,31.405000686645508,2547000
2004-08-02,31.280000686645508,31.520000457763672,31.065000534057617,31.395000457763672,2378200
2004-08-03,31.295000076293945,31.540000915527344,31.1200008392334,31.2450008392334,1952800
2004-08-04,31.155000686645508,31.364999771118164,30.809999465942383,31.030000686645508,1609400
2004-08-05,31.0,31.100000381469727,29.915000915527344,29.924999237060547,3798400
2004-08-06,29.049999237060547,29.299999237060547,28.610000610351562,28.799999237060547,8121600
2004-08-09,29.350000381469727,29.450000762939453,29.084999084472656,29.190000534057617,4357400
2004-08-10,29.5,30.325000762939453,29.450000762939453,30.325000762939453,4795200
2004-08-11,30.325000762939453,30.725000381469727,29.905000686645508,30.53499984741211,3673200
2004-08-12,30.450000762939453,30.454999923706055,29.760000228881836,29.954999923706055,3671000
2004-08-13,30.010000228881836,30.125,29.6299991607666,29.690000534057617,2657600
2004-08-16,29.975000381469727,30.604999542236328,29.850000381469727,30.510000228881836,3492800
2004-08-17,31.25,31.829999923706055,29.774999618530273,30.075000762939453,12403600
2004-08-18,30.084999084472656,30.549999237060547,29.854999542236328,30.325000762939453,6094200
2004-08-19,30.350000381469727,30.604999542236328,29.94499969482422,30.334999084472656,4117000
